Time	 FAIRTEN1	 FAIRTEN2	 FAIRTEN3	 CON2PX	 CON2PY	 CON2PZ	 
282.8	 104519	 129451	 129451	 -248.3	 0	 -70	 
282.9	 104801	 129348	 129348	 -248.3	 0	 -70	 
283	 104893	 129238	 129238	 -248.3	 0	 -70	 
283.1	 104962	 129127	 129127	 -248.3	 0	 -70	 
283.2	 105214	 129013	 129013	 -248.3	 0	 -70	 
283.3	 105558	 128900	 128900	 -248.3	 0	 -70	 
283.4	 105777	 128775	 128775	 -248.3	 0	 -70	 
283.5	 105884	 128646	 128646	 -248.3	 0	 -70	 
283.6	 106073	 128528	 128528	 -248.3	 0	 -70	 
283.7	 106375	 128415	 128415	 -248.3	 0	 -70	 
283.8	 106624	 128289	 128289	 -248.3	 0	 -70	 
283.9	 106756	 128156	 128156	 -248.3	 0	 -70	 
284	 106901	 128034	 128034	 -248.3	 0	 -70	 
284.1	 107155	 127933	 127933	 -248.3	 0	 -70	 
284.2	 107432	 127719	 127719	 -248.3	 0	 -70	 
284.3	 107607	 126476	 126476	 -248.3	 0	 -70	 
284.4	 107685	 125478	 125478	 -248.3	 0	 -70	 
284.5	 107900	 128872	 128872	 -248.3	 0	 -70	 
284.6	 108365	 128500	 128500	 -248.3	 0	 -70	 
284.7	 108294	 127312	 127312	 -248.3	 0	 -70	 
284.8	 108561	 124858	 124858	 -248.3	 0	 -70	 
284.9	 108684	 125248	 125248	 -248.3	 0	 -70	 
285	 108935	 126804	 126804	 -248.3	 0	 -70	 
285.1	 109049	 127777	 127777	 -248.3	 0	 -70	 
285.2	 109200	 126522	 126522	 -248.3	 0	 -70	 
285.3	 109526	 124743	 124743	 -248.3	 0	 -70	 
285.4	 109839	 124467	 124467	 -248.3	 0	 -70	 
285.5	 110030	 125741	 125741	 -248.3	 0	 -70	 
285.6	 110125	 126690	 126690	 -248.3	 0	 -70	 
285.7	 110374	 125915	 125915	 -248.3	 0	 -70	 
285.8	 110775	 124365	 124365	 -248.3	 0	 -70	 
285.9	 111151	 123821	 123821	 -248.3	 0	 -70	 
286	 111323	 124702	 124702	 -248.3	 0	 -70	 
286.1	 111454	 125560	 125560	 -248.3	 0	 -70	 
286.2	 111729	 125080	 125080	 -248.3	 0	 -70	 
286.3	 112183	 123766	 123766	 -248.3	 0	 -70	 
286.4	 112583	 123118	 123118	 -248.3	 0	 -70	 
286.5	 112789	 123684	 123684	 -248.3	 0	 -70	 
286.6	 112925	 124409	 124409	 -248.3	 0	 -70	 
286.7	 113193	 124127	 124127	 -248.3	 0	 -70	 
286.8	 113610	 123050	 123050	 -248.3	 0	 -70	 
286.9	 113976	 122400	 122400	 -248.3	 0	 -70	 
287	 114168	 122762	 122762	 -248.3	 0	 -70	 
287.1	 114279	 123372	 123372	 -248.3	 0	 -70	 
287.2	 114478	 123201	 123201	 -248.3	 0	 -70	 
287.3	 114833	 122340	 122340	 -248.3	 0	 -70	 
287.4	 115173	 121751	 121751	 -248.3	 0	 -70	 
287.5	 115360	 121983	 121983	 -248.3	 0	 -70	 
287.6	 115452	 122473	 122473	 -248.3	 0	 -70	 
287.7	 115612	 122368	 122368	 -248.3	 0	 -70	 
287.8	 115919	 121669	 121669	 -248.3	 0	 -70	 
287.9	 116261	 121157	 121157	 -248.3	 0	 -70	 
288	 116497	 121304	 121304	 -248.3	 0	 -70	 
288.1	 116642	 121676	 121676	 -248.3	 0	 -70	 
288.2	 116858	 121579	 121579	 -248.3	 0	 -70	 
288.3	 117234	 120992	 120992	 -248.3	 0	 -70	 
288.4	 117691	 120543	 120543	 -248.3	 0	 -70	 
288.5	 118065	 120616	 120616	 -248.3	 0	 -70	 
288.6	 118349	 120879	 120879	 -248.3	 0	 -70	 
288.7	 118645	 120754	 120754	 -248.3	 0	 -70	 
288.8	 119079	 120244	 120244	 -248.3	 0	 -70	 
288.9	 119590	 119854	 119854	 -248.3	 0	 -70	 
289	 120027	 119883	 119883	 -248.3	 0	 -70	 
289.1	 120336	 120045	 120045	 -248.3	 0	 -70	 
289.2	 120617	 119892	 119892	 -248.3	 0	 -70	 
289.3	 121011	 119454	 119454	 -248.3	 0	 -70	 
289.4	 121495	 119131	 119131	 -248.3	 0	 -70	 
289.5	 121930	 119145	 119145	 -248.3	 0	 -70	 
289.6	 122216	 119238	 119238	 -248.3	 0	 -70	 
289.7	 122439	 119079	 119079	 -248.3	 0	 -70	 
289.8	 122749	 118715	 118715	 -248.3	 0	 -70	 
289.9	 123169	 118469	 118469	 -248.3	 0	 -70	 
290	 123568	 118480	 118480	 -248.3	 0	 -70	 
290.1	 123838	 118528	 118528	 -248.3	 0	 -70	 
290.2	 124026	 118354	 118354	 -248.3	 0	 -70	 
290.3	 124306	 118047	 118047	 -248.3	 0	 -70	 
290.4	 124729	 117857	 117857	 -248.3	 0	 -70	 
290.5	 125178	 117853	 117853	 -248.3	 0	 -70	 
290.6	 125511	 117837	 117837	 -248.3	 0	 -70	 
290.7	 125761	 117647	 117647	 -248.3	 0	 -70	 
290.8	 126073	 117374	 117374	 -248.3	 0	 -70	 
290.9	 126529	 117215	 117215	 -248.3	 0	 -70	 
291	 127031	 117184	 117184	 -248.3	 0	 -70	 
291.1	 127439	 117112	 117112	 -248.3	 0	 -70	 
291.2	 127748	 116900	 116900	 -248.3	 0	 -70	 
291.3	 128090	 116658	 116658	 -248.3	 0	 -70	 
291.4	 128551	 116521	 116521	 -248.3	 0	 -70	 
291.5	 129065	 116462	 116462	 -248.3	 0	 -70	 
291.6	 129514	 116350	 116350	 -248.3	 0	 -70	 
291.7	 127124	 116133	 116133	 -248.3	 0	 -70	 
291.8	 125965	 115869	 115869	 -248.3	 0	 -70	 
291.9	 125547	 115835	 115835	 -248.3	 0	 -70	 
292	 128634	 115739	 115739	 -248.3	 0	 -70	 
292.1	 129758	 115632	 115632	 -248.3	 0	 -70	 
292.2	 128787	 115317	 115317	 -248.3	 0	 -70	 
292.3	 127662	 115219	 115219	 -248.3	 0	 -70	 
292.4	 128722	 115256	 115256	 -248.3	 0	 -70	 
292.5	 130769	 115205	 115205	 -248.3	 0	 -70	 
292.6	 131254	 114923	 114923	 -248.3	 0	 -70	 
292.7	 130297	 114646	 114646	 -248.3	 0	 -70	 
292.8	 129796	 114642	 114642	 -248.3	 0	 -70	 
292.9	 130978	 114723	 114723	 -248.3	 0	 -70	 
293	 132419	 114604	 114604	 -248.3	 0	 -70	 
293.1	 132621	 114279	 114279	 -248.3	 0	 -70	 
293.2	 131781	 114070	 114070	 -248.3	 0	 -70	 
293.3	 131539	 114140	 114140	 -248.3	 0	 -70	 
293.4	 132398	 114195	 114195	 -248.3	 0	 -70	 
293.5	 133336	 113976	 113976	 -248.3	 0	 -70	 
293.6	 133275	 113635	 113635	 -248.3	 0	 -70	 
293.7	 132618	 113511	 113511	 -248.3	 0	 -70	 
293.8	 132489	 113598	 113598	 -248.3	 0	 -70	 
293.9	 133224	 113579	 113579	 -248.3	 0	 -70	 
294	 134001	 113302	 113302	 -248.3	 0	 -70	 
294.1	 134079	 113014	 113014	 -248.3	 0	 -70	 
294.2	 133730	 112951	 112951	 -248.3	 0	 -70	 
294.3	 133776	 113032	 113032	 -248.3	 0	 -70	 
294.4	 134412	 112941	 112941	 -248.3	 0	 -70	 
294.5	 135038	 112643	 112643	 -248.3	 0	 -70	 
294.6	 135132	 112417	 112417	 -248.3	 0	 -70	 
294.7	 134894	 112418	 112418	 -248.3	 0	 -70	 
294.8	 134939	 112465	 112465	 -248.3	 0	 -70	 
294.9	 135458	 112319	 112319	 -248.3	 0	 -70	 
295	 136067	 112055	 112055	 -248.3	 0	 -70	 
295.1	 136334	 111921	 111921	 -248.3	 0	 -70	 
295.2	 136342	 111951	 111951	 -248.3	 0	 -70	 
295.3	 136507	 111951	 111951	 -248.3	 0	 -70	 
295.4	 137010	 111776	 111776	 -248.3	 0	 -70	 
295.5	 137581	 111562	 111562	 -248.3	 0	 -70	 
295.6	 137873	 111485	 111485	 -248.3	 0	 -70	 
295.7	 137910	 111510	 111510	 -248.3	 0	 -70	 
295.8	 138018	 111453	 111453	 -248.3	 0	 -70	 
295.9	 138418	 111270	 111270	 -248.3	 0	 -70	 
296	 138950	 111111	 111111	 -248.3	 0	 -70	 
296.1	 139308	 111072	 111072	 -248.3	 0	 -70	 
296.2	 139427	 111065	 111065	 -248.3	 0	 -70	 
296.3	 139518	 110962	 110962	 -248.3	 0	 -70	 
296.4	 139800	 110797	 110797	 -248.3	 0	 -70	 
296.5	 140196	 110684	 110684	 -248.3	 0	 -70	 
296.6	 140499	 110652	 110652	 -248.3	 0	 -70	 
296.7	 140604	 110603	 110603	 -248.3	 0	 -70	 
296.8	 140687	 110481	 110481	 -248.3	 0	 -70	 
296.9	 140940	 110344	 110344	 -248.3	 0	 -70	 
297	 141389	 110271	 110271	 -248.3	 0	 -70	 
297.1	 141842	 110246	 110246	 -248.3	 0	 -70	 
297.2	 142120	 110155	 110155	 -248.3	 0	 -70	 
297.3	 142319	 110042	 110042	 -248.3	 0	 -70	 
297.4	 142579	 109947	 109947	 -248.3	 0	 -70	 
297.5	 142974	 109893	 109893	 -248.3	 0	 -70	 
297.6	 143369	 109835	 109835	 -248.3	 0	 -70	 
297.7	 143662	 109737	 109737	 -248.3	 0	 -70	 
297.8	 143876	 109640	 109640	 -248.3	 0	 -70	 
297.9	 144154	 109576	 109576	 -248.3	 0	 -70	 
298	 144553	 109530	 109530	 -248.3	 0	 -70	 
298.1	 145003	 109465	 109465	 -248.3	 0	 -70	 
298.2	 145357	 109365	 109365	 -248.3	 0	 -70	 
298.3	 145611	 109291	 109291	 -248.3	 0	 -70	 
298.4	 145837	 109247	 109247	 -248.3	 0	 -70	 
298.5	 146103	 109180	 109180	 -248.3	 0	 -70	 
298.6	 146442	 109095	 109095	 -248.3	 0	 -70	 
298.7	 146762	 109010	 109010	 -248.3	 0	 -70	 
298.8	 147016	 108946	 108946	 -248.3	 0	 -70	 
298.9	 147222	 108898	 108898	 -248.3	 0	 -70	 
299	 147433	 108824	 108824	 -248.3	 0	 -70	 
299.1	 147693	 108734	 108734	 -248.3	 0	 -70	 
299.2	 147963	 108662	 108662	 -248.3	 0	 -70	 
299.3	 148174	 108604	 108604	 -248.3	 0	 -70	 
299.4	 148304	 108540	 108540	 -248.3	 0	 -70	 
299.5	 148420	 108464	 108464	 -248.3	 0	 -70	 
299.6	 148586	 108385	 108385	 -248.3	 0	 -70	 
299.7	 148829	 108320	 108320	 -248.3	 0	 -70	 
299.8	 149109	 108264	 108264	 -248.3	 0	 -70	 
299.9	 149395	 108201	 108201	 -248.3	 0	 -70	 
300	 149690	 108134	 108134	 -248.3	 0	 -70	 
300.1	 150024	 108067	 108067	 -248.3	 0	 -70	 
300.2	 150447	 108021	 108021	 -248.3	 0	 -70	 
300.3	 150892	 107969	 107969	 -248.3	 0	 -70	 
300.4	 151325	 107908	 107908	 -248.3	 0	 -70	 
300.5	 151698	 107851	 107851	 -248.3	 0	 -70	 
300.6	 152051	 107801	 107801	 -248.3	 0	 -70	 
300.7	 152400	 107754	 107754	 -248.3	 0	 -70	 
300.8	 152771	 107701	 107701	 -248.3	 0	 -70	 
300.9	 153115	 107643	 107643	 -248.3	 0	 -70	 
301	 153411	 107591	 107591	 -248.3	 0	 -70	 
301.1	 153630	 107551	 107551	 -248.3	 0	 -70	 
301.2	 153793	 107495	 107495	 -248.3	 0	 -70	 
301.3	 153935	 107438	 107438	 -248.3	 0	 -70	 
301.4	 154094	 107384	 107384	 -248.3	 0	 -70	 
301.5	 154248	 107327	 107327	 -248.3	 0	 -70	 
301.6	 154414	 107271	 107271	 -248.3	 0	 -70	 
301.7	 154593	 107218	 107218	 -248.3	 0	 -70	 
301.8	 154813	 107161	 107161	 -248.3	 0	 -70	 
301.9	 155082	 107107	 107107	 -248.3	 0	 -70	 
302	 155388	 107057	 107057	 -248.3	 0	 -70	 
302.1	 155670	 107004	 107004	 -248.3	 0	 -70	 
302.2	 155923	 106948	 106948	 -248.3	 0	 -70	 
302.3	 156141	 106899	 106899	 -248.3	 0	 -70	 
302.4	 156357	 106842	 106842	 -248.3	 0	 -70	 
302.5	 156599	 106790	 106790	 -248.3	 0	 -70	 
302.6	 156848	 106736	 106736	 -248.3	 0	 -70	 
302.7	 157084	 106684	 106684	 -248.3	 0	 -70	 
302.8	 157294	 106638	 106638	 -248.3	 0	 -70	 
302.9	 157479	 106591	 106591	 -248.3	 0	 -70	 
303	 157652	 106540	 106540	 -248.3	 0	 -70	 
303.1	 157840	 106493	 106493	 -248.3	 0	 -70	 
303.2	 157326	 106449	 106449	 -248.3	 0	 -70	 
303.3	 156597	 106385	 106385	 -248.3	 0	 -70	 
303.4	 156090	 106336	 106336	 -248.3	 0	 -70	 
303.5	 157128	 106284	 106284	 -248.3	 0	 -70	 
303.6	 158216	 106268	 106268	 -248.3	 0	 -70	 
303.7	 158609	 106232	 106232	 -248.3	 0	 -70	 
303.8	 157924	 106208	 106208	 -248.3	 0	 -70	 
303.9	 157449	 106183	 106183	 -248.3	 0	 -70	 
304	 157791	 106139	 106139	 -248.3	 0	 -70	 
304.1	 158758	 106082	 106082	 -248.3	 0	 -70	 
304.2	 159263	 106038	 106038	 -248.3	 0	 -70	 
304.3	 158955	 106029	 106029	 -248.3	 0	 -70	 
304.4	 158350	 106016	 106016	 -248.3	 0	 -70	 
304.5	 158331	 105970	 105970	 -248.3	 0	 -70	 
304.6	 158987	 105905	 105905	 -248.3	 0	 -70	 
304.7	 159665	 105868	 105868	 -248.3	 0	 -70	 
304.8	 159703	 105865	 105865	 -248.3	 0	 -70	 
304.9	 159210	 105845	 105845	 -248.3	 0	 -70	 
305	 158895	 105797	 105797	 -248.3	 0	 -70	 
305.1	 159170	 105748	 105748	 -248.3	 0	 -70	 
305.2	 159766	 105705	 105705	 -248.3	 0	 -70	 
305.3	 160053	 105697	 105697	 -248.3	 0	 -70	 
305.4	 159824	 105679	 105679	 -248.3	 0	 -70	 
305.5	 159451	 105632	 105632	 -248.3	 0	 -70	 
305.6	 159497	 105589	 105589	 -248.3	 0	 -70	 
305.7	 159978	 105565	 105565	 -248.3	 0	 -70	 
305.8	 160430	 105548	 105548	 -248.3	 0	 -70	 
305.9	 160418	 105527	 105527	 -248.3	 0	 -70	 
306	 160054	 105503	 105503	 -248.3	 0	 -70	 
306.1	 159808	 105483	 105483	 -248.3	 0	 -70	 
306.2	 159983	 105456	 105456	 -248.3	 0	 -70	 
306.3	 160378	 105432	 105432	 -248.3	 0	 -70	 
306.4	 160564	 105412	 105412	 -248.3	 0	 -70	 
306.5	 160387	 105400	 105400	 -248.3	 0	 -70	 
306.6	 160135	 105388	 105388	 -248.3	 0	 -70	 
306.7	 160174	 105366	 105366	 -248.3	 0	 -70	 
306.8	 160522	 105342	 105342	 -248.3	 0	 -70	 
306.9	 160820	 105320	 105320	 -248.3	 0	 -70	 
307	 160814	 105320	 105320	 -248.3	 0	 -70	 
307.1	 160540	 105314	 105314	 -248.3	 0	 -70	 
307.2	 160384	 105289	 105289	 -248.3	 0	 -70	 
307.3	 160529	 105270	 105270	 -248.3	 0	 -70	 
307.4	 160829	 105254	 105254	 -248.3	 0	 -70	 
307.5	 160972	 105257	 105257	 -248.3	 0	 -70	 
307.6	 160838	 105253	 105253	 -248.3	 0	 -70	 
307.7	 160651	 105243	 105243	 -248.3	 0	 -70	 
307.8	 160644	 105231	 105231	 -248.3	 0	 -70	 
307.9	 160856	 105222	 105222	 -248.3	 0	 -70	 
308	 161046	 105226	 105226	 -248.3	 0	 -70	 
308.1	 161015	 105223	 105223	 -248.3	 0	 -70	 
308.2	 160841	 105220	 105220	 -248.3	 0	 -70	 
308.3	 160746	 105218	 105218	 -248.3	 0	 -70	 
308.4	 160884	 105217	 105217	 -248.3	 0	 -70	 
308.5	 161108	 105214	 105214	 -248.3	 0	 -70	 
308.6	 161224	 105212	 105212	 -248.3	 0	 -70	 
308.7	 161144	 105224	 105224	 -248.3	 0	 -70	 
308.8	 161003	 105230	 105230	 -248.3	 0	 -70	 
308.9	 160976	 105229	 105229	 -248.3	 0	 -70	 
309	 161085	 105229	 105229	 -248.3	 0	 -70	 
309.1	 161177	 105242	 105242	 -248.3	 0	 -70	 
309.2	 161104	 105248	 105248	 -248.3	 0	 -70	 
309.3	 160942	 105265	 105265	 -248.3	 0	 -70	 
309.4	 160823	 105271	 105271	 -248.3	 0	 -70	 
309.5	 160877	 105274	 105274	 -248.3	 0	 -70	 
309.6	 160987	 105284	 105284	 -248.3	 0	 -70	 
309.7	 161038	 105300	 105300	 -248.3	 0	 -70	 
309.8	 160938	 105319	 105319	 -248.3	 0	 -70	 
309.9	 160818	 105330	 105330	 -248.3	 0	 -70	 
310	 160770	 105337	 105337	 -248.3	 0	 -70	 
310.1	 160852	 105348	 105348	 -248.3	 0	 -70	 
310.2	 160900	 105365	 105365	 -248.3	 0	 -70	 
310.3	 160850	 105375	 105375	 -248.3	 0	 -70	 
310.4	 160699	 105392	 105392	 -248.3	 0	 -70	 
310.5	 160582	 105404	 105404	 -248.3	 0	 -70	 
310.6	 160556	 105419	 105419	 -248.3	 0	 -70	 
310.7	 160575	 105434	 105434	 -248.3	 0	 -70	 
310.8	 160507	 105448	 105448	 -248.3	 0	 -70	 
310.9	 160322	 105464	 105464	 -248.3	 0	 -70	 
311	 160103	 105484	 105484	 -248.3	 0	 -70	 
311.1	 159964	 105498	 105498	 -248.3	 0	 -70	 
311.2	 159920	 105518	 105518	 -248.3	 0	 -70	 
311.3	 159892	 105537	 105537	 -248.3	 0	 -70	 
311.4	 159802	 105565	 105565	 -248.3	 0	 -70	 
311.5	 159675	 105597	 105597	 -248.3	 0	 -70	 
311.6	 159598	 105625	 105625	 -248.3	 0	 -70	 
311.7	 159624	 105656	 105656	 -248.3	 0	 -70	 
311.8	 159677	 105684	 105684	 -248.3	 0	 -70	 
311.9	 159685	 105720	 105720	 -248.3	 0	 -70	 
312	 159593	 105757	 105757	 -248.3	 0	 -70	 
312.1	 159481	 105790	 105790	 -248.3	 0	 -70	 
312.2	 159396	 105820	 105820	 -248.3	 0	 -70	 
312.3	 159377	 105854	 105854	 -248.3	 0	 -70	 
312.4	 159328	 105893	 105893	 -248.3	 0	 -70	 
312.5	 159220	 105927	 105927	 -248.3	 0	 -70	 
312.6	 159053	 105961	 105961	 -248.3	 0	 -70	 
312.7	 158913	 105996	 105996	 -248.3	 0	 -70	 
312.8	 158800	 106026	 106026	 -248.3	 0	 -70	 
312.9	 158718	 106058	 106058	 -248.3	 0	 -70	 
313	 158584	 106093	 106093	 -248.3	 0	 -70	 
313.1	 158410	 106124	 106124	 -248.3	 0	 -70	 
313.2	 158237	 106158	 106158	 -248.3	 0	 -70	 
313.3	 158110	 106189	 106189	 -248.3	 0	 -70	 
313.4	 158032	 106223	 106223	 -248.3	 0	 -70	 
313.5	 157940	 106258	 106258	 -248.3	 0	 -70	 
313.6	 157806	 106292	 106292	 -248.3	 0	 -70	 
313.7	 157643	 106330	 106330	 -248.3	 0	 -70	 
313.8	 157493	 106367	 106367	 -248.3	 0	 -70	 
313.9	 157363	 106402	 106402	 -248.3	 0	 -70	 
314	 157240	 106442	 106442	 -248.3	 0	 -70	 
314.1	 157073	 106474	 106474	 -248.3	 0	 -70	 
314.2	 156891	 106520	 106520	 -248.3	 0	 -70	 
314.3	 156692	 106556	 106556	 -248.3	 0	 -70	 
314.4	 156535	 106595	 106595	 -248.3	 0	 -70	 
314.5	 156390	 106640	 106640	 -248.3	 0	 -70	 
314.6	 156253	 106686	 106686	 -248.3	 0	 -70	 
314.7	 156073	 106729	 106729	 -248.3	 0	 -70	 
314.8	 155896	 106768	 106768	 -248.3	 0	 -70	 
314.9	 151491	 106817	 106817	 -248.3	 0	 -70	 
315	 152985	 106743	 106743	 -248.3	 0	 -70	 
315.1	 153853	 106941	 106941	 -248.3	 0	 -70	 
315.2	 157845	 106906	 106906	 -248.3	 0	 -70	 
315.3	 157422	 107047	 107047	 -248.3	 0	 -70	 
315.4	 155064	 107076	 107076	 -248.3	 0	 -70	 
315.5	 151762	 107165	 107165	 -248.3	 0	 -70	 
315.6	 151593	 107174	 107174	 -248.3	 0	 -70	 
315.7	 153820	 107135	 107135	 -248.3	 0	 -70	 
315.8	 156068	 107177	 107177	 -248.3	 0	 -70	 
315.9	 155672	 107303	 107303	 -248.3	 0	 -70	 
316	 153021	 107450	 107450	 -248.3	 0	 -70	 
316.1	 150769	 107471	 107471	 -248.3	 0	 -70	 
316.2	 150924	 107430	 107430	 -248.3	 0	 -70	 
316.3	 152953	 107436	 107436	 -248.3	 0	 -70	 
316.4	 154278	 107545	 107545	 -248.3	 0	 -70	 
316.5	 153310	 107664	 107664	 -248.3	 0	 -70	 
316.6	 150853	 107717	 107717	 -248.3	 0	 -70	 
316.7	 149326	 107722	 107722	 -248.3	 0	 -70	 
316.8	 149932	 107743	 107743	 -248.3	 0	 -70	 
316.9	 151622	 107806	 107806	 -248.3	 0	 -70	 
317	 152192	 107886	 107886	 -248.3	 0	 -70	 
317.1	 150835	 107962	 107962	 -248.3	 0	 -70	 
317.2	 148814	 108030	 108030	 -248.3	 0	 -70	 
317.3	 148072	 108083	 108083	 -248.3	 0	 -70	 
317.4	 149007	 108117	 108117	 -248.3	 0	 -70	 
317.5	 150217	 108161	 108161	 -248.3	 0	 -70	 
317.6	 150049	 108240	 108240	 -248.3	 0	 -70	 
317.7	 148495	 108348	 108348	 -248.3	 0	 -70	 
317.8	 146997	 108429	 108429	 -248.3	 0	 -70	 
317.9	 146874	 108460	 108460	 -248.3	 0	 -70	 
318	 147804	 108486	 108486	 -248.3	 0	 -70	 
318.1	 148359	 108556	 108556	 -248.3	 0	 -70	 
318.2	 147595	 108667	 108667	 -248.3	 0	 -70	 
318.3	 146128	 108757	 108757	 -248.3	 0	 -70	 
318.4	 145300	 108803	 108803	 -248.3	 0	 -70	 
318.5	 145690	 108840	 108840	 -248.3	 0	 -70	 
318.6	 146441	 108905	 108905	 -248.3	 0	 -70	 
318.7	 146379	 108998	 108998	 -248.3	 0	 -70	 
318.8	 145313	 109089	 109089	 -248.3	 0	 -70	 
318.9	 144229	 109160	 109160	 -248.3	 0	 -70	 
319	 144043	 109215	 109215	 -248.3	 0	 -70	 
319.1	 144604	 109277	 109277	 -248.3	 0	 -70	 
319.2	 144882	 109359	 109359	 -248.3	 0	 -70	 
319.3	 144265	 109444	 109444	 -248.3	 0	 -70	 
319.4	 143217	 109536	 109536	 -248.3	 0	 -70	 
319.5	 142667	 109620	 109620	 -248.3	 0	 -70	 
319.6	 142895	 109693	 109693	 -248.3	 0	 -70	 
319.7	 143236	 109760	 109760	 -248.3	 0	 -70	 
319.8	 142958	 109847	 109847	 -248.3	 0	 -70	 
319.9	 142093	 109951	 109951	 -248.3	 0	 -70	 
320	 141381	 110049	 110049	 -248.3	 0	 -70	 
320.1	 141320	 110126	 110126	 -248.3	 0	 -70	 
320.2	 141620	 110194	 110194	 -248.3	 0	 -70	 
320.3	 141586	 110281	 110281	 -248.3	 0	 -70	 
320.4	 140982	 110389	 110389	 -248.3	 0	 -70	 
320.5	 140279	 110497	 110497	 -248.3	 0	 -70	 
320.6	 140030	 110587	 110587	 -248.3	 0	 -70	 
320.7	 140184	 110655	 110655	 -248.3	 0	 -70	 
320.8	 140227	 110742	 110742	 -248.3	 0	 -70	 
320.9	 139782	 110849	 110849	 -248.3	 0	 -70	 
321	 139115	 110960	 110960	 -248.3	 0	 -70	 
321.1	 138714	 111052	 111052	 -248.3	 0	 -70	 
321.2	 138717	 111132	 111132	 -248.3	 0	 -70	 
321.3	 138742	 111219	 111219	 -248.3	 0	 -70	 
321.4	 138406	 111319	 111319	 -248.3	 0	 -70	 
321.5	 137814	 111432	 111432	 -248.3	 0	 -70	 
321.6	 137364	 111531	 111531	 -248.3	 0	 -70	 
321.7	 137274	 111622	 111622	 -248.3	 0	 -70	 
321.8	 137272	 111709	 111709	 -248.3	 0	 -70	 
321.9	 137025	 111805	 111805	 -248.3	 0	 -70	 
322	 136538	 111922	 111922	 -248.3	 0	 -70	 
322.1	 136108	 112020	 112020	 -248.3	 0	 -70	 
322.2	 135979	 112129	 112129	 -248.3	 0	 -70	 
322.3	 135937	 112214	 112214	 -248.3	 0	 -70	 
322.4	 135734	 112317	 112317	 -248.3	 0	 -70	 
322.5	 135296	 112435	 112435	 -248.3	 0	 -70	 
322.6	 134898	 112554	 112554	 -248.3	 0	 -70	 
322.7	 134704	 112663	 112663	 -248.3	 0	 -70	 
322.8	 134621	 112758	 112758	 -248.3	 0	 -70	 
322.9	 134401	 112863	 112863	 -248.3	 0	 -70	 
323	 134008	 112982	 112982	 -248.3	 0	 -70	 
323.1	 133632	 113102	 113102	 -248.3	 0	 -70	 
323.2	 133440	 113223	 113223	 -248.3	 0	 -70	 
323.3	 133331	 113319	 113319	 -248.3	 0	 -70	 
323.4	 133123	 113422	 113422	 -248.3	 0	 -70	 
323.5	 132790	 113549	 113549	 -248.3	 0	 -70	 
323.6	 132473	 113678	 113678	 -248.3	 0	 -70	 
323.7	 132295	 113794	 113794	 -248.3	 0	 -70	 
323.8	 132174	 113892	 113892	 -248.3	 0	 -70	 
323.9	 131968	 113996	 113996	 -248.3	 0	 -70	 
324	 131667	 114124	 114124	 -248.3	 0	 -70	 
324.1	 131364	 114244	 114244	 -248.3	 0	 -70	 
324.2	 131181	 114365	 114365	 -248.3	 0	 -70	 
324.3	 131020	 114462	 114462	 -248.3	 0	 -70	 
324.4	 130792	 114570	 114570	 -248.3	 0	 -70	 
324.5	 130482	 114697	 114697	 -248.3	 0	 -70	 
324.6	 130197	 114827	 114827	 -248.3	 0	 -70	 
324.7	 129988	 114944	 114944	 -248.3	 0	 -70	 
324.8	 129795	 115044	 115044	 -248.3	 0	 -70	 
324.9	 129548	 115158	 115158	 -248.3	 0	 -70	 
325	 129250	 115286	 115286	 -248.3	 0	 -70	 
325.1	 128982	 115413	 115413	 -248.3	 0	 -70	 
325.2	 128779	 115534	 115534	 -248.3	 0	 -70	 
325.3	 128589	 115641	 115641	 -248.3	 0	 -70	 
325.4	 128341	 115754	 115754	 -248.3	 0	 -70	 
325.5	 128081	 115889	 115889	 -248.3	 0	 -70	 
325.6	 127846	 116023	 116023	 -248.3	 0	 -70	 
325.7	 127659	 116143	 116143	 -248.3	 0	 -70	 
325.8	 127461	 116253	 116253	 -248.3	 0	 -70	 
325.9	 127219	 116369	 116369	 -248.3	 0	 -70	 
326	 126972	 116504	 116504	 -248.3	 0	 -70	 
326.1	 126750	 116632	 116632	 -248.3	 0	 -70	 
326.2	 126559	 116759	 116759	 -248.3	 0	 -70	 
